"","totalHeat.AHU","time","equipment","totalHeat.room","totalHeat"
"1",0.321712855326601,2021-03-01 00:00:00,"AHU2E",0.0979985497366477,0.419711405063249
"2",0.296365728307459,2021-03-01 00:30:00,"AHU2E",0.100835420099977,0.397201148407436
"3",0.232997984753547,2021-03-01 01:00:00,"AHU2E",0.123665726404159,0.356663711157706
"4",0.228123697453832,2021-03-01 01:30:00,"AHU2E",0.119718733622134,0.347842431075967
"5",0.232998059039953,2021-03-01 02:00:00,"AHU2E",0.118158391412331,0.351156450452285
"6",0.237872420626074,2021-03-01 02:30:00,"AHU2E",0.108259953639671,0.346132374265744
"7",0.20277657043469,2021-03-01 03:00:00,"AHU2E",0.120104348369519,0.322880918804209
"8",0.19790220884857,2021-03-01 03:30:00,"AHU2E",0.118568079437994,0.316470288286564
"9",0.184253698559891,2021-03-01 04:00:00,"AHU2E",0.122565272804238,0.306818971364128
"10",0.160856538800443,2021-03-01 04:30:00,"AHU2E",0.119044266109925,0.279900804910368
"11",0.199851878962639,2021-03-01 05:00:00,"AHU2E",0.752259384097409,0.952111263060049
"12",0.931194946997689,2021-03-01 05:30:00,"AHU2E",1.23017108428762,2.16136603128531
"13",11.4860856871377,2021-03-01 06:00:00,"AHU2E",59.1372303498773,70.623316037015
"14",3.85206360026086,2021-03-01 06:30:00,"AHU2E",68.7934625407519,72.6455261410128
"15",4.02781048692549,2021-03-01 07:00:00,"AHU2E",52.9586576455421,56.9864681324676
"16",4.2307732270852,2021-03-01 07:30:00,"AHU2E",43.5593046837274,47.7900779108126
"17",3.05093910876143,2021-03-01 08:00:00,"AHU2E",44.8534379707047,47.9043770794661
"18",3.32628715703272,2021-03-01 08:30:00,"AHU2E",39.6437615454409,42.9700487024736
"19",3.16024960838702,2021-03-01 09:00:00,"AHU2E",40.6604933829857,43.8207429913727
"20",3.27074767022557,2021-03-01 09:30:00,"AHU2E",34.2543741246966,37.5251217949222
"21",3.19584930757727,2021-03-01 10:00:00,"AHU2E",40.6182611191317,43.814110426709
"22",3.07014350914006,2021-03-01 10:30:00,"AHU2E",30.6844261408669,33.7545696500069
"23",2.85269147058769,2021-03-01 11:00:00,"AHU2E",35.1142876095293,37.966979080117
"24",2.94150909568703,2021-03-01 11:30:00,"AHU2E",35.3658638993156,38.3073729950026
"25",3.175678382115,2021-03-01 12:00:00,"AHU2E",29.7729469633835,32.9486253454985
"26",3.09331543488657,2021-03-01 12:30:00,"AHU2E",37.0148720248483,40.1081874597349
"27",3.00823384059046,2021-03-01 13:00:00,"AHU2E",49.3659000369027,52.3741338774932
